chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr16	88233104	88233266			overlaps exon downstream	inside	19	overlaps exon downstream	0	1	2	inside transcription region	+	21698		ENSG00000260420.4	273250
chr16	88258677	88259748			inside intron	inside	5382	inside intron	-664	2	2	inside transcription region	-	8009		ENSG00000300040.1	358211
chr16	88264902	88265092			inside exon	inside	106	inside exon	0	1	2	inside transcription region	-	2389		ENSG00000300040.1	358216
chr16	88267364	88267553			inside intron	inside	557	inside intron	172	2	3	inside transcription region	-	1602		ENSG00000300166.1	358602
chr16	88332029	88332470			downstream	downstream	13419				3		-	2366		ENSG00000296988.1	350473
chr16	88335347	88335488			downstream	downstream	10401				3		-	2366		ENSG00000296988.1	350473
chr16	88357698	88357972			upstream	upstream	11809				3		-	2366		ENSG00000296988.1	350473
chr16	88377326	88377458			downstream	downstream	7013				3		-	2679		ENSG00000307926.1	379959
chr16	88387486	88387739			covers exon(s)	inside	759	covers exon(s)	0	2	4	inside transcription region	-	4370		ENSG00000307926.1	379964
chr16	88430885	88430965			inside exon	inside	3414	inside exon	0	2	2	inside transcription region	+	13286		ENSG00000225614.4	187648
chr16	88445408	88445618			downstream	downstream	17937				2		+	13286		ENSG00000225614.4	187648
chr16	88468880	88469009			inside intron	inside	15253	inside intron	-15201	1	5	inside transcription region	+	63019		ENSG00000179588.9	142630
chr16	88514865	88515058			inside intron	inside	15995	inside intron	-1561	4	4	inside transcription region	-	18093		ENSG00000261744.1	276454
chr16	88541216	88541756			inside intron	inside	1161	inside intron	-1080	1	3	inside transcription region	+	9257		ENSG00000295015.1	345196
chr16	88558884	88559317			inside intron	inside	10871	inside intron	2186	2	3	inside transcription region	-	16479		ENSG00000289151.3	317500
chr16	88561673	88561807			overlaps exon upstream	inside	8377	overlaps exon upstream	0	2	4	inside transcription region	-	9653		ENSG00000289151.3	317502
chr16	88593388	88593774			inside intron	inside	6771	inside intron	4403	2	6	inside transcription region	+	36653		ENSG00000158545.16	106710
chr16	88611095	88611578			covers exon(s)	inside	2578	covers exon(s)	0	2	5	inside transcription region	+	18182		ENSG00000158545.16	106712
chr16	88639734	88640074			overlaps exon upstream	inside	1143	overlaps exon upstream	0	2	2	inside transcription region	+	1531		ENSG00000124391.5	60518
chr16	88650419	88650560			inside intron	inside	471	inside intron	395	1	4	inside transcription region	-	4890		ENSG00000051523.12	8488
chr16	88678021	88678889			inside intron	inside	14587	inside intron	-5898	3	4	inside transcription region	+	23848		ENSG00000260630.10	273865
chr16	88730809	88731306			inside intron	inside	53914	inside intron	399	22	51	inside transcription region	-	69882		ENSG00000103335.22	32654
chr16	88746178	88746986			inside intron	inside	38234	inside intron	2397	2	51	inside transcription region	-	69882		ENSG00000103335.22	32654
chr16	88755167	88755826			inside intron	inside	29394	inside intron	-5687	2	51	inside transcription region	-	69882		ENSG00000103335.22	32654
chr16	88783934	88784043			inside intron	inside	1177	inside intron	857	1	51	inside transcription region	-	69882		ENSG00000103335.22	32654
chr16	88802312	88802478			promoter	promoter	1311				10		+	5469		ENSG00000167513.9	122783
chr16	88807330	88807508			overlaps exon downstream	inside	3541	overlaps exon downstream	0	9	10	inside transcription region	+	5469		ENSG00000167513.9	122783
chr16	88828781	88829362			inside intron	inside	27464	inside intron	-1942	11	15	3'UTR	-	42503		ENSG00000141012.13	85892
chr16	88881140	88881790			overlaps exon downstream	inside	102	overlaps exon downstream	0	1	2	inside transcription region	+	2881		ENSG00000259881.1	272032
chr16	88920937	88921471			inside intron	inside	36304	inside intron	-19280	2	2	5' UTR	-	56217		ENSG00000129993.15	66827
chr16	88924991	88925902			inside intron	inside	31873	inside intron	-23334	2	2	5' UTR	-	56217		ENSG00000129993.15	66827
chr16	88936758	88936934			inside intron	inside	20841	inside intron	20656	1	2	5' UTR	-	56217		ENSG00000129993.15	66827
chr16	88939570	88939955			inside intron	inside	17820	inside intron	17635	1	2	5' UTR	-	56217		ENSG00000129993.15	66827
chr16	88956704	88957157			inside intron	inside	618	inside intron	433	1	2	5' UTR	-	56217		ENSG00000129993.15	66827
chr16	89001530	89001982			promoter	promoter	2402				2		+	3924		ENSG00000300644.1	359798
chr16	89079996	89080416			upstream	upstream	7959				4		+	26098		ENSG00000176715.17	138567
chr16	89084551	89085152			upstream	upstream	3223				4		+	26098		ENSG00000176715.17	138567
chr16	89088986	89089122			inside intron	inside	611	inside intron	-507	1	4	5' UTR	+	26098		ENSG00000176715.17	138567
chr16	89118496	89118676			inside intron	inside	6295	inside intron	2124	2	5	inside transcription region	+	33843		ENSG00000176715.17	138580
chr16	89230057	89230800			inside exon	inside	12347	inside exon	0	6	6	3'UTR	+	19361		ENSG00000170100.14	128360
chr16	89261708	89262034			upstream	upstream	4538				2		-	2852		ENSG00000295624.1	346772
chr16	89356311	89356499			inside intron	inside	61793	inside intron	-39235	2	2	inside transcription region	-	101246		ENSG00000288715.2	315523
chr16	89506904	89507127			inside intron	inside	1170	inside intron	1109	1	3	inside transcription region	-	15894		ENSG00000261118.2	275071
chr16	89536860	89537331			inside intron	inside	4279	inside intron	3612	2	4	inside transcription region	+	15783		ENSG00000197912.16	161639
chr16	89640660	89641805			overlaps 3'	overlaps 3'	3988	covers exon(s)	0	2	2	inside transcription region	-	4977		ENSG00000131165.16	69081
chr16	89697341	89697619			covers exon(s)	inside	4086	covers exon(s)	0	4	4	inside transcription region	-	5348		ENSG00000158792.16	106909
chr16	89745879	89746061			inside intron	inside	18983	inside intron	522	7	8	3'UTR	-	20017		ENSG00000187741.16	154233
chr16	89817207	89817382			promoter	promoter	230				37		-	78428		ENSG00000187741.16	154225
chr16	89837691	89838102			inside intron	inside	8993	inside intron	-1257	2	10	3'UTR	+	30491		ENSG00000204991.11	169855
chr16	89902916	89903281			inside intron	inside	4315	inside intron	836	4	5	inside transcription region	+	6374		ENSG00000141002.20	85883
chr16	89949822	89950196			inside intron	inside	1019	inside intron	-308	2	13	5' UTR	+	17503		ENSG00000140995.17	85855
chr16	89971750	89972183			overlaps exon downstream	inside	2	overlaps exon downstream	0	1	2	inside transcription region	-	2137		ENSG00000293473.2	340032
chr16	90011063	90011600			overlaps exon downstream	inside	8280	overlaps exon downstream	0	2	5	3'UTR	-	13400		ENSG00000003249.15	458
chr16	90076739	90078380			inside intron	inside	13692	inside intron	-1715	4	4	inside transcription region	-	17067		ENSG00000126856.16	63679
chr16	90082275	90082812			inside intron	inside	9260	inside intron	333	3	4	inside transcription region	-	17067		ENSG00000126856.16	63679
chr17	194482	194693			inside intron	inside	5637	inside intron	5331	1	2	inside transcription region	-	13333		ENSG00000273172.2	291965
chr17	207111	207981			downstream	downstream	144861				9		-	140453		ENSG00000181031.16	144005
chr17	226935	227329			inside intron	inside	79352	inside intron	-7198	4	4	inside transcription region	-	86984		ENSG00000181031.16	144012
chr17	234729	235144			inside intron	inside	71537	inside intron	11966	3	4	inside transcription region	-	86984		ENSG00000181031.16	144012
chr17	239975	240649			inside intron	inside	66032	inside intron	6461	3	4	inside transcription region	-	86984		ENSG00000181031.16	144012
chr17	259705	259778			inside intron	inside	79333	inside intron	-12419	6	6	inside transcription region	-	91844		ENSG00000181031.16	144016
chr17	330974	331852			inside intron	inside	7021	inside intron	-3394	2	3	5' UTR	-	17493		ENSG00000181031.16	144023
chr17	332661	333229			overlaps exon upstream	inside	622	overlaps exon upstream	0	2	2	inside transcription region	+	1449		ENSG00000262061.8	276947
chr17	360502	360695			inside intron	inside	25538	inside intron	25501	1	5	5' UTR	-	66792		ENSG00000181031.16	144020
chr17	362277	362502			inside intron	inside	23731	inside intron	23694	1	5	5' UTR	-	66792		ENSG00000181031.16	144020
chr17	607135	607436			inside intron	inside	69066	inside intron	-5238	9	9	inside transcription region	-	75606		ENSG00000141252.21	86189
chr17	803757	803835			overlaps exon upstream	inside	1413	overlaps exon upstream	0	2	3	inside transcription region	-	4460		ENSG00000167693.17	123379
chr17	804599	805190			inside intron	inside	58	inside intron	19	1	3	inside transcription region	-	4460		ENSG00000167693.17	123379
chr17	896846	897744			inside intron	inside	81605	inside intron	-70767	2	2	inside transcription region	-	153783		ENSG00000167693.17	123383
chr17	933103	933569			inside intron	inside	45780	inside intron	45749	1	2	inside transcription region	-	153783		ENSG00000167693.17	123383
chr17	951998	952072			inside intron	inside	27277	inside intron	27246	1	2	inside transcription region	-	153783		ENSG00000167693.17	123383
chr17	980531	980810			promoter	promoter	755				8		-	180466		ENSG00000167693.17	123374
chr17	1027229	1027323			inside intron	inside	4495	inside intron	4274	1	4	inside transcription region	-	19422		ENSG00000159842.16	108190
chr17	1061225	1061356			inside intron	inside	8627	inside intron	-2357	3	6	inside transcription region	-	19429		ENSG00000159842.16	108194
chr17	1154718	1154829			inside intron	inside	123	inside intron	54	1	3	inside transcription region	-	1142		ENSG00000159842.16	108204
chr17	1178100	1178542			inside intron	inside	1242	inside intron	-40	2	5	5' UTR	-	87985		ENSG00000159842.16	108202
chr17	1197973	1198052			inside intron	inside	30952	inside intron	30740	1	4	5' UTR	-	145482		ENSG00000159842.16	108200
chr17	1230353	1230458			promoter	promoter	615				23		-	226219		ENSG00000159842.16	108172
chr17	1253929	1254012			inside exon	inside	46	inside exon	0	1	3	inside transcription region	-	12124		ENSG00000262213.2	277132
chr17	1271560	1271770			inside exon	inside	1116	inside exon	0	1	1	3'UTR	+	1371		ENSG00000205899.4	171156
chr17	1469136	1469598			inside exon	inside	886	inside exon	0	3	3	inside transcription region	-	1694		ENSG00000197879.17	161494
chr17	1577276	1577491			covers exon(s)	inside	1214	covers exon(s)	0	2	2	inside transcription region	-	2102		ENSG00000167703.15	123434
chr17	1648259	1648493			overlaps exon downstream	inside	575	overlaps exon downstream	0	2	4	inside transcription region	-	2568		ENSG00000167705.12	123446
chr17	1730400	1730473			inside intron	inside	8112	inside intron	-4488	2	2	inside transcription region	-	12837		ENSG00000262791.1	277617
chr17	1744832	1744947			inside intron	inside	1806	inside intron	44	2	10	5' UTR	+	12239		ENSG00000167711.14	123451
chr17	1763147	1763320			inside intron	inside	318	inside intron	-263	1	4	5' UTR	+	8312		ENSG00000132386.11	70794
chr17	1880943	1881078			inside intron	inside	1908	inside intron	-251	4	8	inside transcription region	+	21047		ENSG00000132383.12	70786
chr17	1920661	1921092			inside intron	inside	9358	inside intron	-560	4	4	inside transcription region	-	11418		ENSG00000302763.1	365079
chr17	1935036	1935161			inside exon	inside	90173	inside exon	0	2	2	3'UTR	-	90657		ENSG00000185924.7	151604
chr17	1940011	1940093			inside intron	inside	85241	inside intron	-2202	2	2	inside transcription region	-	90657		ENSG00000185924.7	151604
chr17	1960355	1960840			inside intron	inside	62845	inside intron	-16090	3	3	inside transcription region	-	79605		ENSG00000262869.2	277643
chr17	1999440	1999849			inside intron	inside	23836	inside intron	14300	2	3	inside transcription region	-	79605		ENSG00000262869.2	277643
chr17	2056905	2058443			inside exon	inside	595	inside exon	0	2	2	inside transcription region	+	3376		ENSG00000177374.13	139664
chr17	2352655	2353099			inside intron	inside	15033	inside intron	8537	3	23	inside transcription region	+	43053		ENSG00000141258.13	86225
chr17	2382705	2383445			downstream	downstream	17615				6		-	16987		ENSG00000070444.15	13508
chr17	2396670	2397313			inside intron	inside	3133	inside intron	-1215	2	2	inside transcription region	-	5432		ENSG00000070444.15	13515
chr17	2689356	2690537			overlaps 3'	overlaps 3'	21483	overlaps exon downstream	0	26	26	3'UTR	-	22634		ENSG00000132361.18	70735
chr17	2723689	2723833			inside exon	inside	25819	inside exon	0	4	4	3'UTR	-	28851		ENSG00000277200.2	296120
chr17	2724874	2725098			overlaps exon upstream	inside	24554	overlaps exon upstream	0	4	4	inside transcription region	-	28851		ENSG00000277200.2	296120
chr17	2827980	2828138			inside intron	inside	31542	inside intron	-27429	2	25	inside transcription region	+	241303		ENSG00000132359.17	70726
chr17	2867866	2868073			inside intron	inside	14193	inside intron	-13763	1	24	inside transcription region	+	180534		ENSG00000132359.17	70727
chr17	2924265	2924495			inside intron	inside	70592	inside intron	-18896	2	24	inside transcription region	+	180534		ENSG00000132359.17	70727
chr17	3176094	3176955			inside intron	inside	13091	inside intron	-5451	2	3	inside transcription region	+	22242		ENSG00000295633.1	346823
chr17	3529554	3530511			covers exon(s)	inside	27294	covers exon(s)	0	9	17	inside transcription region	-	43739		ENSG00000167723.15	123486
chr17	3531418	3531641			covers exon(s)	inside	26164	covers exon(s)	0	8	17	inside transcription region	-	43739		ENSG00000167723.15	123486
chr17	3659791	3659842			inside intron	inside	23031	inside intron	15	11	12	inside transcription region	+	26343		ENSG00000040531.16	6973
chr17	3688088	3688386			covers exon(s)	inside	7808	covers exon(s)	0	9	15	inside transcription region	-	33131		ENSG00000257950.3	265970
chr17	3865089	3865651			inside intron	inside	27402	inside intron	256	15	16	inside transcription region	-	32738		ENSG00000004660.15	766
chr17	3866326	3866608			inside intron	inside	26436	inside intron	-314	16	16	inside transcription region	-	27887		ENSG00000004660.15	767
chr17	3904276	3904805			covers exon(s)	inside	11660	covers exon(s)	0	3	12	inside transcription region	-	19873		ENSG00000108405.4	40651
chr17	3913107	3914133			inside intron	inside	2343	inside intron	1212	2	3	3'UTR	-	11213		ENSG00000108405.4	40653
chr17	4420746	4421135			upstream	upstream	12805				12		+	54264		ENSG00000182557.9	145873
chr17	4492796	4493213			inside intron	inside	6666	inside intron	-2804	3	4	inside transcription region	-	12200		ENSG00000229782.2	201893
chr17	4497853	4498261			covers exon(s)	inside	1594	covers exon(s)	0	2	3	inside transcription region	-	2460		ENSG00000229782.2	201899
chr17	4500732	4501112			inside intron	inside	1851	inside intron	-1314	1	13	inside transcription region	+	40154		ENSG00000183018.9	146666
chr17	4534902	4535043			inside intron	inside	517	inside intron	-476	1	2	inside transcription region	+	2432		ENSG00000183018.9	146672
chr17	4536258	4536968			covers exon(s)	inside	2525	covers exon(s)	0	3	4	inside transcription region	+	4280		ENSG00000183018.9	146670
chr17	4595246	4595331			overlaps exon downstream	inside	180	overlaps exon downstream	0	1	2	inside transcription region	+	1888		ENSG00000188176.12	154832
chr17	4627938	4628134			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	-	11766		ENSG00000306739.1	376953
chr17	4656572	4657216			promoter	promoter	510				3		-	3135		ENSG00000302931.1	365412
chr17	4708763	4709715			promoter	promoter	881				8		+	8817		ENSG00000141480.18	86667
chr17	4858499	4858998			inside intron	inside	24878	inside intron	19318	2	8	inside transcription region	+	52344		ENSG00000141503.17	86727
chr17	4901495	4902375			inside exon	inside	1959	inside exon	0	3	3	3'UTR	+	3398		ENSG00000205710.4	170921
chr17	5032054	5032225			overlaps 3'	overlaps 3'	487	overlaps exon downstream	0	2	2	inside transcription region	+	581		ENSG00000305306.1	373034
chr17	5062092	5063156			overlaps 3'	overlaps 3'	1736	overlaps exon downstream	0	4	4	inside transcription region	+	1767		ENSG00000262495.1	277381
chr17	5112612	5112837			inside intron	inside	508	inside intron	-219	1	3	inside transcription region	+	2272		ENSG00000234327.11	216164
chr17	5116625	5116773			inside intron	inside	6343	inside intron	-4273	2	5	5' UTR	-	17187		ENSG00000167840.14	123725
chr17	5511470	5512155			covers exon(s)	inside	6410	covers exon(s)	0	2	2	inside transcription region	-	16273		ENSG00000091592.17	23553
chr17	5652678	5653943			upstream	upstream	33254				18		-	105269		ENSG00000091592.17	23567
chr17	5665309	5665545			upstream	upstream	30151				2		+	2274		ENSG00000304198.1	369574
chr17	5770708	5771648			inside intron	inside	1207	inside intron	1021	1	2	inside transcription region	-	72631		ENSG00000286356.2	307827
chr17	5931863	5932458			inside intron	inside	158937	inside intron	-43032	3	5	5' UTR	+	307866		ENSG00000285471.1	305023
chr17	6096734	6097207			inside intron	inside	16075	inside intron	-1510	3	7	3'UTR	+	40642		ENSG00000179314.17	142340
chr17	6374380	6375806			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	2	4	inside transcription region	-	32668		ENSG00000285593.2	305331
chr17	6422099	6422893			inside intron	inside	12186	inside intron	11025	2	3	inside transcription region	-	41386		ENSG00000129221.16	66160
chr17	6443088	6443471			promoter	promoter	970				5		+	6624		ENSG00000129195.16	66092
chr17	6473032	6473464			inside intron	inside	8365	inside intron	-204	5	14	inside transcription region	-	26429		ENSG00000091622.16	23597
chr17	6654616	6655677			inside intron	inside	2452	inside intron	-2021	1	2	3'UTR	+	32773		ENSG00000256806.6	263646
chr17	6657254	6657704			overlaps two exons	inside	38	overlaps two exons	0	1	5	inside transcription region	+	4110		ENSG00000290366.2	321487
chr17	6761857	6762045			inside exon	inside	14081	inside exon	0	2	2	inside transcription region	-	14372		ENSG00000305079.1	372504
chr17	6995766	6996147			inside intron	inside	16187	inside intron	-1057	4	4	inside transcription region	-	17748		ENSG00000267532.7	284388
chr17	7013752	7013912			inside intron	inside	5502	inside intron	3156	2	4	inside transcription region	-	33920		ENSG00000267532.7	284385
chr17	7051719	7052125			upstream	upstream	6809				1		+	270		ENSG00000262067.1	276948
chr17	7174244	7174525			overlaps exon upstream	inside	2957	overlaps exon upstream	0	4	5	overlaps 5' UTR	-	3603		ENSG00000141505.12	86754
chr17	7204418	7204466			inside intron	inside	2874	inside intron	-165	2	4	inside transcription region	-	3538		ENSG00000132535.23	71061
chr17	7355018	7355301			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	7	overlaps 5' UTR	+	2095		ENSG00000182896.13	146337
chr17	7438790	7439266			inside intron	inside	18687	inside intron	2204	4	6	inside transcription region	+	23978		ENSG00000262880.1	277770
chr17	7456296	7456513			inside intron	inside	702	inside intron	69	2	2	5' UTR	+	1735		ENSG00000170175.11	128490
chr17	7582331	7582612			overlaps exon upstream	inside	1465	overlaps exon upstream	0	2	2	inside transcription region	-	2101		ENSG00000233223.6	212870
chr17	7588667	7588953			inside intron	inside	4814	inside intron	-1395	5	6	inside transcription region	+	8936		ENSG00000129255.16	66214
chr17	7634538	7635053			downstream	downstream	4444				6		+	3288		ENSG00000129214.15	66134
chr17	7712930	7713353			overlaps 3'	overlaps 3'	779	overlaps exon downstream	0	2	2	inside transcription region	+	792		ENSG00000303555.1	367195
chr17	8038900	8039161			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	14	overlaps 5' UTR	+	9810		ENSG00000179593.16	142631
chr17	8185321	8185447			promoter	promoter	1498				1		+	59		ENSG00000283160.1	301707
chr17	8192429	8192923			overlaps exon upstream	inside	2097	overlaps exon upstream	0	2	2	inside transcription region	+	2594		ENSG00000299228.1	355920
chr17	8300508	8301252			downstream	downstream	19879				4		-	19743		ENSG00000226871.2	192209
chr17	8316128	8316280			inside intron	inside	4851	inside intron	2285	2	4	inside transcription region	-	19743		ENSG00000226871.2	192209
chr17	8326371	8326586			promoter	promoter	139				1		+	1019		ENSG00000289984.1	320942
chr17	8347104	8347666			downstream	downstream	7211				4		+	6155		ENSG00000184650.11	149198
chr17	8480382	8480502			inside intron	inside	29601	inside intron	9744	4	4	inside transcription region	+	39630		ENSG00000166579.16	120908
chr17	8832806	8832976			overlaps exon downstream	inside	34684	overlaps exon downstream	0	9	20	3'UTR	-	64923		ENSG00000276231.5	295244
chr17	8888570	8889178			inside intron	inside	2355	inside intron	-869	2	3	inside transcription region	+	5739		ENSG00000297004.1	350510
chr17	9004523	9004608			upstream	upstream	16902				7		+	222490		ENSG00000065320.9	11128
chr17	9220621	9220811			inside intron	inside	199111	inside intron	356	6	7	inside transcription region	+	222490		ENSG00000065320.9	11128
chr17	9239586	9239727			overlaps exon upstream	inside	218076	overlaps exon upstream	0	7	7	inside transcription region	+	222490		ENSG00000065320.9	11128
chr17	9247374	9247601			promoter	promoter	2477				1		-	231		ENSG00000273816.1	292625
chr17	9747310	9749041			upstream	upstream	15145				4		+	40914		ENSG00000282882.2	301365
chr17	9902725	9903473			covers exon(s)	inside	1798	covers exon(s)	0	1	3	inside transcription region	-	8951		ENSG00000109047.8	41703
chr17	10115746	10116048			inside intron	inside	82558	inside intron	82159	1	14	inside transcription region	-	288000		ENSG00000007237.19	2140
chr17	10147341	10147708			inside intron	inside	50898	inside intron	50499	1	14	inside transcription region	-	288000		ENSG00000007237.19	2140
chr17	12294560	12294964			downstream	downstream	70944				4		-	25009		ENSG00000300406.1	359220
chr17	12844863	12845247			inside intron	inside	54372	inside intron	49692	2	7	inside transcription region	+	138890		ENSG00000006740.18	1933
chr17	12987118	12987758			inside exon	inside	2629	inside exon	0	1	1	inside transcription region	+	4427		ENSG00000006740.18	1938
chr17	14401858	14403073			inside intron	inside	27702	inside intron	-19756	2	4	inside transcription region	+	152342		ENSG00000230647.4	204625
chr17	15346206	15346829			inside intron	inside	5097	inside intron	1629	2	2	inside transcription region	+	8404		ENSG00000298674.1	354546
chr17	15490787	15491633			inside intron	inside	11975	inside intron	11464	1	3	5' UTR	-	65450		ENSG00000259024.7	269222
chr17	15750170	15750383			inside intron	inside	438	inside intron	-362	1	3	inside transcription region	+	16139		ENSG00000308353.1	381132
chr17	15768837	15769065			inside exon	inside	2361	inside exon	0	2	2	inside transcription region	-	2709		ENSG00000235430.1	219764
chr17	15782200	15782718			inside intron	inside	11231	inside intron	169	2	2	inside transcription region	+	12547		ENSG00000305843.1	374270
chr17	16386227	16386348			promoter	promoter	659				2		+	5501		ENSG00000308416.1	381295
chr17	16485579	16485793			inside intron	inside	6360	inside intron	5951	1	3	inside transcription region	-	50139		ENSG00000181350.12	144322
chr17	16516717	16517356			upstream	upstream	8476				2		+	3458		ENSG00000286743.1	309420
chr17	16683089	16683884			overlaps 3'	overlaps 3'	3269	overlaps exon downstream	0	2	2	inside transcription region	-	3875		ENSG00000294835.1	344865
chr17	16745932	16746455			inside intron	inside	55671	inside intron	-10288	12	26	inside transcription region	+	114192		ENSG00000266302.6	281110
chr17	16816808	16818398			overlaps 3'	overlaps 3'	2044	covers exon(s)	0	5	5	inside transcription region	-	2465		ENSG00000290977.2	327993
chr17	16878152	16878903			overlaps 3'	overlaps 3'	11408	covers exon(s)	0	2	3	inside transcription region	+	11859		ENSG00000299412.1	356485
chr17	16991543	16991788			inside intron	inside	3069	inside intron	-2492	2	3	inside transcription region	+	5994		ENSG00000230969.3	205397
chr17	17021133	17021720			inside intron	inside	10478	inside intron	631	4	5	inside transcription region	+	12837		ENSG00000230969.3	205398
chr17	17172294	17172760			inside intron	inside	12794	inside intron	-3184	2	2	inside transcription region	-	17608		ENSG00000263624.1	278497
chr17	17205299	17207143			covers exon(s)	inside	30042	covers exon(s)	0	10	12	3'UTR	-	34536		ENSG00000264187.1	279094
chr17	17238459	17238521			inside intron	inside	767	inside intron	-678	1	4	inside transcription region	+	11481		ENSG00000294588.1	344285
chr17	17506999	17507187			inside intron	inside	2994	inside intron	2159	2	3	inside transcription region	+	8261		ENSG00000286430.1	308142
chr17	17535937	17536227			inside intron	inside	55473	inside intron	-13541	4	5	inside transcription region	-	79186		ENSG00000133027.18	71950
chr17	17699908	17700409			inside intron	inside	17413	inside intron	-16204	2	4	5' UTR	+	110648		ENSG00000108557.20	40951
chr17	17700907	17701089			inside intron	inside	18412	inside intron	-17203	2	4	5' UTR	+	110648		ENSG00000108557.20	40951
chr17	17722292	17722543			inside intron	inside	39797	inside intron	1484	3	4	5' UTR	+	110648		ENSG00000108557.20	40951
chr17	17751798	17752010			inside intron	inside	69303	inside intron	-27638	3	4	5' UTR	+	110648		ENSG00000108557.20	40951
chr17	17793431	17793533			inside exon	inside	11299	inside exon	0	2	2	inside transcription region	+	13644		ENSG00000108557.20	40952
chr17	17809084	17809304			inside intron	inside	127626	inside intron	85	5	6	inside transcription region	+	129995		ENSG00000108557.20	40949
chr17	17810120	17810637			inside exon	inside	838	inside exon	0	2	2	inside transcription region	+	1407		ENSG00000108557.20	40954
chr17	17831464	17831712			inside intron	inside	5275	inside intron	5014	1	20	inside transcription region	-	24914		ENSG00000072310.18	14474
chr17	17900737	17901426			inside intron	inside	70996	inside intron	-2062	3	4	inside transcription region	-	78744		ENSG00000175662.19	137473
chr17	17981444	17981620			inside intron	inside	8482	inside intron	2207	4	5	inside transcription region	+	14999		ENSG00000171962.19	131502
chr17	18182289	18182639			inside intron	inside	2152	inside intron	1757	1	2	inside transcription region	-	8226		ENSG00000266677.2	281562
chr17	18247616	18247886			covers exon(s)	inside	873	covers exon(s)	0	3	4	inside transcription region	-	1583		ENSG00000177731.16	140308
chr17	18382963	18383182			inside exon	inside	5802	inside exon	0	2	2	inside transcription region	-	9129		ENSG00000264177.1	279091
chr17	18669682	18670238			inside intron	inside	11990	inside intron	-6454	4	4	inside transcription region	-	23799		ENSG00000290687.1	324328
chr17	19344101	19344592			inside intron	inside	18129	inside intron	-243	6	6	inside transcription region	-	18993		ENSG00000108641.20	41178
chr17	19384601	19385414			overlaps two exons	inside	1776	overlaps two exons	0	5	5	inside transcription region	-	2775		ENSG00000166482.12	120667
chr17	19506403	19507110			inside intron	inside	11018	inside intron	-10921	1	7	inside transcription region	+	59924		ENSG00000142494.13	88038
chr17	19526047	19526714			inside intron	inside	30662	inside intron	15678	2	7	inside transcription region	+	59924		ENSG00000142494.13	88038
chr17	19579261	19579534			inside intron	inside	67620	inside intron	-1749	2	2	inside transcription region	-	69980		ENSG00000262769.2	277597
chr17	19724422	19725077			downstream	downstream	5363				1		+	3369		ENSG00000262681.2	277447
chr17	19762306	19762788			downstream	downstream	9468				2		+	3654		ENSG00000296747.1	349868
chr17	20116323	20117178			inside intron	inside	19671	inside intron	-5760	2	13	inside transcription region	+	218048		ENSG00000128487.19	65200
chr17	20530918	20531357			covers exon(s)	inside	1343	covers exon(s)	0	2	3	inside transcription region	-	2652		ENSG00000260907.2	274555
chr17	20707974	20708575			close to 3'	close to 3'	1958				1		-	108		ENSG00000264874.1	279649
chr17	20784133	20784712			inside intron	inside	111462	inside intron	-8518	4	4	inside transcription region	-	120818		ENSG00000291074.2	330231
chr17	20840553	20840716			inside intron	inside	27492	inside intron	-3441	4	5	inside transcription region	-	31761		ENSG00000291074.2	330235
chr17	20841330	20841406			inside intron	inside	26802	inside intron	-4218	4	5	inside transcription region	-	31761		ENSG00000291074.2	330235
chr17	20896095	20896610			inside intron	inside	27495	inside intron	-3662	2	4	inside transcription region	+	56232		ENSG00000233098.11	212524
chr17	20992798	20993371			inside intron	inside	23280	inside intron	2115	3	5	inside transcription region	+	30073		ENSG00000233098.11	212558
chr17	20999370	21000217			inside intron	inside	47939	inside intron	1665	6	6	inside transcription region	+	50845		ENSG00000233098.11	212555
chr17	21288069	21288586			overlaps exon downstream	inside	23	overlaps exon downstream	0	1	13	5' UTR	+	26264		ENSG00000034152.20	6322
chr17	21512401	21512928			inside intron	inside	38741	inside intron	-126	3	3	inside transcription region	-	39480		ENSG00000212719.16	173800
chr17	21573483	21574824			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	2	3	inside transcription region	-	7948		ENSG00000212719.16	173816
chr17	21678499	21679148			overlaps exon downstream	inside	286	overlaps exon downstream	0	1	2	inside transcription region	-	15542		ENSG00000298824.1	354925
chr17	21681168	21681431			promoter	promoter	1734				2		-	15542		ENSG00000298824.1	354925
chr17	21682968	21683205			upstream	upstream	3534				2		-	15542		ENSG00000298824.1	354925
chr17	21764799	21764874			downstream	downstream	18591				5		-	9711		ENSG00000283566.2	302314
chr17	22064598	22065120			inside intron	inside	14256	inside intron	-2447	3	3	inside transcription region	-	17517		ENSG00000309994.1	384960
chr17	22217363	22217520			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	+	4875		ENSG00000300571.1	359617
chr17	28575434	28576248			inside intron	inside	37935	inside intron	27802	7	8	3'UTR	-	158431		ENSG00000167524.17	122853
