chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr19	43901054	43901330			inside exon	inside	181	inside exon	0	1	2	inside transcription region	-	593		ENSG00000267058.1	282437
chr19	44111896	44112038			inside intron	inside	1107	inside intron	783	1	2	inside transcription region	-	7682		ENSG00000186019.13	151724
chr19	44165902	44166361			inside intron	inside	146	inside intron	-94	1	6	5' UTR	+	9965		ENSG00000167380.17	122550
chr19	44345086	44346737			inside intron	inside	54871	inside intron	-4546	3	5	inside transcription region	-	71913		ENSG00000267173.1	282851
chr19	44447572	44447785			overlaps exon upstream	inside	676	overlaps exon upstream	0	2	5	5' UTR	-	16122		ENSG00000278318.5	297320
chr19	44493195	44494406			inside intron	inside	6116	inside intron	2877	2	4	inside transcription region	-	21112		ENSG00000167384.11	122560
chr19	44501106	44501327			downstream	downstream	28461				12		-	28111		ENSG00000273777.6	292563
chr19	44552459	44552821			inside intron	inside	68000	inside intron	-3282	3	4	inside transcription region	-	73508		ENSG00000290603.2	324009
chr19	44778252	44778999			overlaps exon downstream	inside	362	overlaps exon downstream	0	1	11	inside transcription region	+	22762		ENSG00000142273.13	87916
chr19	44904146	44904468			downstream	downstream	12892				9		+	12435		ENSG00000130204.13	67077
chr19	45484970	45485141			downstream	downstream	11914				10		-	11761		ENSG00000125744.12	62231
chr19	46079125	46079185			promoter	promoter	2007				2		-	19444		ENSG00000204869.9	169628
chr19	46259567	46259635			close to 3'	close to 3'	1223				2		-	438		ENSG00000268238.1	285641
chr19	46280778	46281532			upstream	upstream	15510				15		+	46391		ENSG00000124440.16	60544
chr19	46282011	46282893			upstream	upstream	14149				15		+	46391		ENSG00000124440.16	60544
chr19	46395498	46396242			inside intron	inside	8034	inside intron	-1867	2	2	inside transcription region	-	10915		ENSG00000269151.5	286296
chr19	46404289	46404588			inside intron	inside	4238	inside intron	4072	1	2	inside transcription region	-	18372		ENSG00000269151.5	286293
chr19	46425900	46426302			inside exon	inside	2634	inside exon	0	1	1	3'UTR	-	4239		ENSG00000277531.3	296435
chr19	46451422	46451717			downstream	downstream	19690				3		-	4916		ENSG00000182013.18	144895
chr19	46466592	46466784			inside exon	inside	4779	inside exon	0	3	3	3'UTR	-	5060		ENSG00000182013.18	144896
chr19	46472056	46472346			promoter	promoter	493				3		-	3035		ENSG00000182013.18	144897
chr19	46512867	46514209			inside intron	inside	86723	inside intron	-9525	5	6	inside transcription region	-	119847		ENSG00000291145.2	333223
chr19	46579273	46579777			inside intron	inside	21155	inside intron	-2555	2	3	inside transcription region	-	32854		ENSG00000291145.2	333234
chr19	46614748	46615081			inside intron	inside	3698	inside intron	-3411	1	2	inside transcription region	+	11049		ENSG00000302712.1	364963
chr19	46697592	46697854			covers exon(s)	inside	19261	covers exon(s)	0	9	19	inside transcription region	-	42607		ENSG00000105287.13	35963
chr19	46972507	46972580			inside intron	inside	35187	inside intron	15408	2	4	inside transcription region	+	64105		ENSG00000160007.20	108295
chr19	47049197	47049324			promoter	promoter	573				3		-	2715		ENSG00000130748.7	68228
chr19	47304959	47305201			inside intron	inside	7884	inside intron	2167	2	4	5' UTR	+	23111		ENSG00000197405.8	160373
chr19	47516036	47516084			promoter	promoter	945				5		-	22008		ENSG00000105402.8	36271
chr19	47545241	47545865			inside exon	inside	27283	inside exon	0	5	17	inside transcription region	-	52458		ENSG00000118156.13	53810
chr19	47663788	47664148			inside intron	inside	56264	inside intron	-56178	1	3	inside transcription region	+	125574		ENSG00000268746.1	286038
chr19	48255657	48256211			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	2524		ENSG00000268001.1	285463
chr19	48260796	48261599			downstream	downstream	29819				2		-	28520		ENSG00000268186.2	285600
chr19	48497443	48498071			inside exon	inside	15864	inside exon	0	12	16	inside transcription region	-	28162		ENSG00000142235.13	87907
chr19	48498492	48499081			inside exon	inside	14854	inside exon	0	12	16	inside transcription region	-	28162		ENSG00000142235.13	87907
chr19	48530317	48530859			upstream	upstream	16382				16		-	28162		ENSG00000142235.13	87907
chr19	48568965	48569296			inside intron	inside	27942	inside intron	-18431	2	3	inside transcription region	-	49601		ENSG00000287603.1	312927
chr19	48589587	48589818			inside intron	inside	7420	inside intron	6927	1	3	inside transcription region	-	49601		ENSG00000287603.1	312927
chr19	48794754	48794863			downstream	downstream	16149				9		-	15950		ENSG00000105552.15	36538
chr19	48837801	48838102			overlaps exon downstream	inside	30259	overlaps exon downstream	0	18	19	3'UTR	-	30834		ENSG00000105559.13	36565
chr19	48838534	48839035			covers exon(s)	inside	29326	covers exon(s)	0	17	19	3'UTR	-	30834		ENSG00000105559.13	36565
chr19	48858936	48859487			overlaps two exons	inside	631	overlaps two exons	0	3	3	inside transcription region	-	1257		ENSG00000105559.13	36570
chr19	49019309	49019889			covers exon(s)	inside	660	covers exon(s)	0	2	5	inside transcription region	-	2581		ENSG00000268655.3	286001
chr19	49133649	49134012			covers exon(s)	inside	5322	covers exon(s)	0	9	18	inside transcription region	+	14591		ENSG00000177380.14	139671
chr19	49196370	49197108			covers exon(s)	inside	13844	covers exon(s)	0	6	14	inside transcription region	+	29310		ENSG00000130529.16	67684
chr19	49208355	49208976			inside intron	inside	25829	inside intron	1232	10	14	inside transcription region	+	29310		ENSG00000130529.16	67684
chr19	49387899	49388286			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	3	inside transcription region	-	12363		ENSG00000268686.2	286020
chr19	49473569	49473689			inside intron	inside	10817	inside intron	913	5	6	3'UTR	+	23479		ENSG00000269469.1	286634
chr19	49478570	49479570			covers exon(s)	inside	3984	covers exon(s)	0	5	8	inside transcription region	+	13051		ENSG00000273189.1	291983
chr19	49692263	49692385			inside exon	inside	625	inside exon	0	2	12	inside transcription region	+	18993		ENSG00000169169.15	126696
chr19	49746207	49746636			overlaps exon downstream	inside	16670	overlaps exon downstream	0	6	11	inside transcription region	-	23546		ENSG00000126467.11	63357
chr19	50026411	50026629			inside intron	inside	297	inside intron	-237	1	5	5' UTR	+	18636		ENSG00000142528.16	88092
chr19	50051445	50051655			inside intron	inside	548	inside intron	-250	1	4	inside transcription region	+	15898		ENSG00000204666.4	169115
chr19	50225278	50225677			overlaps exon upstream	inside	14912	overlaps exon upstream	0	5	40	inside transcription region	+	99424		ENSG00000105357.20	36106
chr19	50357790	50358880			inside intron	inside	28068	inside intron	12474	3	3	inside transcription region	+	41718		ENSG00000131408.15	69415
chr19	50369531	50369737			inside intron	inside	10925	inside intron	3133	2	11	5' UTR	+	24781		ENSG00000131408.15	69416
chr19	50458330	50459359			covers exon(s)	inside	25438	covers exon(s)	0	23	28	inside transcription region	+	33429		ENSG00000086967.10	20912
chr19	50604169	50605040			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	3	inside transcription region	+	3604		ENSG00000298650.1	354494
chr19	50605801	50605960			inside intron	inside	833	inside intron	168	2	3	inside transcription region	+	3041		ENSG00000298650.1	354497
chr19	50608542	50608616			inside intron	inside	2253	inside intron	-2042	1	2	inside transcription region	+	15587		ENSG00000298650.1	354499
chr19	50949673	50950066			overlaps exon downstream	inside	2876	overlaps exon downstream	0	3	5	inside transcription region	-	4192		ENSG00000167754.13	123564
chr19	51002247	51002909			overlaps exon downstream	inside	6672	overlaps exon downstream	0	5	7	3'UTR	-	9031		ENSG00000269741.5	286830
chr19	51017915	51018491			covers exon(s)	inside	1684	covers exon(s)	0	2	4	inside transcription region	-	4178		ENSG00000129451.12	66379
chr19	51109151	51109315			promoter	promoter	742				3		-	10803		ENSG00000142544.7	88133
chr19	51182164	51183030			inside intron	inside	88130	inside intron	11504	3	4	inside transcription region	-	106635		ENSG00000268595.2	285932
chr19	51390395	51390681			inside intron	inside	3285	inside intron	-2950	2	3	inside transcription region	+	16290		ENSG00000268889.3	286126
chr19	51572150	51572602			inside intron	inside	846	inside intron	547	2	3	5' UTR	+	10242		ENSG00000105497.8	36452
chr19	51630468	51630974			overlaps exon upstream	inside	14571	overlaps exon upstream	0	2	3	inside transcription region	-	15444		ENSG00000105501.13	36479
chr19	51632405	51632799			inside intron	inside	12746	inside intron	-1738	2	3	inside transcription region	-	15444		ENSG00000105501.13	36479
chr19	51634284	51635811			inside intron	inside	9734	inside intron	-3617	2	3	inside transcription region	-	15444		ENSG00000105501.13	36479
chr19	51640712	51641334			inside exon	inside	5491	inside exon	0	7	7	3'UTR	-	7347		ENSG00000254415.4	258032
chr19	51642356	51645657			covers exon(s)	inside	1168	covers exon(s)	0	7	7	overlaps 3'UTR	-	7347		ENSG00000254415.4	258032
chr19	51948312	51948709			overlaps exon upstream	inside	3427	overlaps exon upstream	0	2	2	overlaps 3'UTR	+	3874		ENSG00000176024.18	137862
chr19	52370644	52370929			inside intron	inside	551	inside intron	-41	1	2	inside transcription region	+	3058		ENSG00000221923.9	179697
chr19	52396826	52397065			inside exon	inside	740	inside exon	0	2	2	inside transcription region	-	1683		ENSG00000269834.9	286910
chr19	52450928	52451853			overlaps exon upstream	inside	19514	overlaps exon upstream	0	4	4	overlaps 3'UTR	+	20525		ENSG00000198633.11	163395
chr19	52580066	52580234			inside intron	inside	5327	inside intron	-4075	2	2	inside transcription region	-	9678		ENSG00000268886.1	286124
chr19	52584841	52585406			overlaps exon downstream	inside	155	overlaps exon downstream	0	1	2	inside transcription region	-	9678		ENSG00000268886.1	286124
chr19	52691324	52691681			promoter	promoter	765				8		-	78171		ENSG00000269825.4	286887
chr19	52787445	52787555			promoter	promoter	638				4		-	22257		ENSG00000189190.11	156284
chr19	52813742	52815156			inside intron	inside	6477	inside intron	2787	2	3	inside transcription region	-	13757		ENSG00000198538.11	163128
chr19	52822133	52822291			inside intron	inside	35309	inside intron	-4101	2	5	5' UTR	-	56219		ENSG00000198538.11	163126
chr19	52858154	52858521			inside intron	inside	524	inside intron	-464	1	3	inside transcription region	+	4911		ENSG00000308994.1	382600
chr19	53037089	53037649			covers exon(s)	inside	230	covers exon(s)	0	2	2	inside transcription region	-	1165		ENSG00000293317.2	338970
chr19	53076957	53077239			inside exon	inside	8156	inside exon	0	2	2	inside transcription region	-	8482		ENSG00000170949.18	129697
chr19	53189771	53190228			inside intron	inside	3138	inside intron	3083	1	2	inside transcription region	-	12719		ENSG00000197497.11	160584
chr19	53197576	53197854			inside intron	inside	446	inside intron	-313	1	4	inside transcription region	+	18968		ENSG00000291131.2	332276
chr19	53308026	53308216			inside intron	inside	428	inside intron	280	1	7	inside transcription region	-	10528		ENSG00000290987.2	328090
chr19	53366828	53367126			inside intron	inside	1099	inside intron	-1068	1	4	5' UTR	+	26488		ENSG00000203326.12	166378
chr19	53422398	53424224			overlaps exon upstream	inside	27225	overlaps exon upstream	0	4	4	overlaps 3'UTR	+	35240		ENSG00000196417.13	157687
chr19	53463767	53463883			inside intron	inside	203	inside intron	-37	1	2	inside transcription region	+	660		ENSG00000299906.1	357638
chr19	53503229	53503615			inside exon	inside	4568	inside exon	0	3	3	inside transcription region	+	5733		ENSG00000293186.2	338267
chr19	53766066	53766541			overlaps 3'	overlaps 3'	91	overlaps exon downstream	0	1	1	inside transcription region	-	98		ENSG00000252979.1	253357
chr19	53773549	53774490			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	1753		ENSG00000293846.1	342411
chr19	53878751	53878966			covers exon(s)	inside	430	covers exon(s)	0	2	2	inside transcription region	-	961		ENSG00000299481.1	356657
chr19	53889113	53889262			inside intron	inside	6884	inside intron	375	5	6	5' UTR	+	7750		ENSG00000126583.12	63459
chr19	53990114	53990266			overlaps 3'	overlaps 3'	27177	overlaps exon downstream	0	4	4	3'UTR	+	27278		ENSG00000142408.7	88002
chr19	53992709	53993333			overlaps exon downstream	inside	421	overlaps exon downstream	0	1	2	overlaps 5' UTR	+	20376		ENSG00000130433.8	67518
chr19	54052771	54055439			covers exon(s)	inside	8504	covers exon(s)	0	4	5	inside transcription region	-	12533		ENSG00000189068.11	156115
chr19	54231161	54231762			overlaps exon upstream	inside	30303	overlaps exon upstream	0	4	5	overlaps 3'UTR	+	48145		ENSG00000170889.14	129523
chr19	54232433	54235883			inside intron	inside	31575	inside intron	-496	4	5	3'UTR	+	48145		ENSG00000170889.14	129523
chr19	54316705	54317623			inside intron	inside	19545	inside intron	2796	5	8	inside transcription region	-	28253		ENSG00000275210.1	294210
chr19	54750361	54752494			covers exon(s)	inside	11848	covers exon(s)	0	8	8	inside transcription region	+	14539		ENSG00000243772.8	235307
chr19	54834056	54835248			covers exon(s)	inside	1291	covers exon(s)	0	2	5	inside transcription region	+	14453		ENSG00000221957.8	179764
chr19	54840981	54843252			inside intron	inside	8216	inside intron	-1281	4	5	inside transcription region	+	14453		ENSG00000221957.8	179764
chr19	54952525	54953067			inside intron	inside	13176	inside intron	-4766	2	4	5' UTR	-	24692		ENSG00000167634.12	123227
chr19	54965041	54966980			inside intron	inside	11873	inside intron	3018	2	4	5' UTR	+	24631		ENSG00000022556.16	5193
chr19	55006031	55007013			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	+	38151		ENSG00000267265.7	283284
chr19	55083373	55083875			covers exon(s)	inside	1435	covers exon(s)	0	4	10	inside transcription region	+	5985		ENSG00000131037.15	68772
chr19	55140883	55140969			overlaps exon upstream	inside	8237	overlaps exon upstream	0	8	9	inside transcription region	-	11188		ENSG00000105048.18	35485
chr19	55157222	55157398			covers exon(s)	inside	3273	covers exon(s)	0	6	9	3'UTR	-	5914		ENSG00000267110.1	282715
chr19	55174642	55175444			inside intron	inside	13781	inside intron	1639	2	2	inside transcription region	+	16514		ENSG00000267577.2	284627
chr19	55468261	55468626			inside intron	inside	893	inside intron	-612	1	2	inside transcription region	+	3039		ENSG00000294386.1	343768
chr19	55586502	55586727			downstream	downstream	12790				3		-	8141		ENSG00000179943.8	143052
chr19	56091159	56091442			inside intron	inside	12042	inside intron	-2066	2	2	inside transcription region	-	14431		ENSG00000142409.6	88004
chr19	56176039	56176243			overlaps exon downstream	inside	19	overlaps exon downstream	0	1	5	5' UTR	+	9755		ENSG00000197487.9	160573
chr19	56394111	56394361			inside intron	inside	364	inside intron	-57	1	2	inside transcription region	+	5425		ENSG00000267454.6	284063
chr19	56478882	56479181			inside intron	inside	652	inside intron	-500	1	4	inside transcription region	+	26132		ENSG00000166770.13	121214
chr19	56661166	56661235			inside intron	inside	65853	inside intron	6041	3	6	inside transcription region	+	204289		ENSG00000269793.7	286855
chr19	56670720	56671108			inside exon	inside	779	inside exon	0	1	2	inside transcription region	+	15046		ENSG00000286125.4	307007
chr19	56672216	56672418			inside intron	inside	234	inside intron	-191	1	4	inside transcription region	+	127650		ENSG00000286125.4	307008
chr19	56719126	56719533			inside intron	inside	11728	inside intron	-9269	2	4	inside transcription region	+	56152		ENSG00000286125.4	307022
chr19	56942057	56943184			downstream	downstream	8403				2		+	1070		ENSG00000306904.1	377455
chr19	57230764	57231299			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	7	overlaps 5' UTR	+	4408		ENSG00000105146.14	35617
chr19	57318107	57318444			promoter	promoter	545				1		-	354		ENSG00000268723.1	286027
chr19	57476482	57476913			covers exon(s)	inside	623	covers exon(s)	0	2	4	inside transcription region	-	22088		ENSG00000268163.1	285585
chr19	57515059	57517406			overlaps exon upstream	inside	27341	overlaps exon upstream	0	6	6	3'UTR	+	29841		ENSG00000268107.6	285552
chr19	57560270	57560811			inside intron	inside	272	inside intron	-151	1	2	inside transcription region	+	4111		ENSG00000301440.1	361655
chr19	57738033	57738573			inside intron	inside	55988	inside intron	12211	2	3	inside transcription region	+	71530		ENSG00000269026.2	286217
chr19	57948127	57948371			promoter	promoter	421				3		-	6873		ENSG00000152454.4	100321
chr19	58010170	58010937			inside intron	inside	14653	inside intron	-523	2	2	inside transcription region	-	16301		ENSG00000307772.1	379563
chr19	58037660	58038384			overlaps exon upstream	inside	3554	overlaps exon upstream	0	3	3	overlaps 3'UTR	+	4336		ENSG00000152467.10	100391
chr19	58054746	58055809			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	1	inside transcription region	-	1076		ENSG00000288830.3	316075
chr19	58058618	58058762			promoter	promoter	477				4		+	10516		ENSG00000176293.20	138182
chr19	58325891	58326498			covers exon(s)	inside	387	covers exon(s)	0	1	4	inside transcription region	-	12092		ENSG00000283103.6	301629
chr19	58520778	58521723			inside intron	inside	17188	inside intron	-3104	2	2	5' UTR	-	21602		ENSG00000119574.13	55119
chr20	278730	279697			covers exon(s)	inside	11081	covers exon(s)	0	6	11	inside transcription region	-	19915		ENSG00000196476.12	157822
chr20	646228	646470			downstream	downstream	6730				2		-	6585		ENSG00000271303.2	288570
chr20	819499	819594			upstream	upstream	14121				2		+	12562		ENSG00000125898.13	62692
chr20	885748	886254			inside intron	inside	30080	inside intron	-422	4	9	inside transcription region	-	46434		ENSG00000101280.8	29605
chr20	953954	954130			downstream	downstream	48181				5		-	43859		ENSG00000101282.9	29606
chr20	1018388	1019421			inside intron	inside	15958	inside intron	-5983	2	4	inside transcription region	+	107825		ENSG00000301438.1	361652
chr20	1324694	1324779			inside intron	inside	68317	inside intron	-4258	4	6	inside transcription region	-	74723		ENSG00000274322.1	293421
chr20	2206783	2206930			inside exon	inside	467	inside exon	0	1	1	inside transcription region	-	714		ENSG00000287561.1	312796
chr20	2533917	2534827			promoter	promoter	1746				20		+	107007		ENSG00000149488.14	97402
chr20	2647178	2647425			inside intron	inside	5039	inside intron	-2796	2	2	inside transcription region	-	8418		ENSG00000294501.1	344056
chr20	3340524	3340800			overlaps exon upstream	inside	66869	overlaps exon upstream	0	10	37	inside transcription region	-	158363		ENSG00000088854.13	21897
chr20	4084514	4084964			inside intron	inside	2037	inside intron	1920	1	3	inside transcription region	-	16997		ENSG00000205300.4	170167
chr20	4086051	4086146			inside intron	inside	855	inside intron	738	1	3	inside transcription region	-	16997		ENSG00000205300.4	170167
chr20	4129340	4130068			inside intron	inside	8360	inside intron	-8155	1	2	inside transcription region	+	54124		ENSG00000088826.18	21838
chr20	4248315	4248438			inside intron	inside	5602	inside intron	-5552	1	4	inside transcription region	+	99702		ENSG00000298420.1	353966
chr20	4761727	4761845			inside intron	inside	944	inside intron	-163	1	2	inside transcription region	+	3646		ENSG00000278595.2	297552
chr20	4775695	4776541			downstream	downstream	47067				12		-	43585		ENSG00000101265.16	29545
chr20	4973389	4973824			inside intron	inside	36446	inside intron	-2473	2	12	inside transcription region	-	140682		ENSG00000089057.15	22055
chr20	5308292	5309286			covers exon(s)	inside	7446	covers exon(s)	0	2	3	inside transcription region	-	17441		ENSG00000101292.8	29616
chr20	5361555	5362347			inside intron	inside	43287	inside intron	-40382	2	4	inside transcription region	+	184921		ENSG00000230563.5	204298
chr20	5453919	5454862			inside intron	inside	7821	inside intron	1878	2	3	inside transcription region	+	56783		ENSG00000230563.5	204304
chr20	5504053	5505052			inside intron	inside	21554	inside intron	-2189	4	4	inside transcription region	-	25080		ENSG00000205181.9	170050
chr20	7274841	7277454			upstream	upstream	16488				2		-	6200		ENSG00000228888.2	199587
chr20	7803781	7804001			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	+	14741		ENSG00000307491.1	378947
chr20	7923767	7925343			covers exon(s)	inside	15115	covers exon(s)	0	2	8	inside transcription region	-	57473		ENSG00000101323.5	29682
chr20	7935873	7937100			inside intron	inside	3358	inside intron	-1237	2	8	inside transcription region	-	57473		ENSG00000101323.5	29682
chr20	8807899	8808379			inside intron	inside	17677	inside intron	-17637	1	2	inside transcription region	+	94681		ENSG00000182621.19	146015
chr20	8829354	8831732			inside intron	inside	39132	inside intron	-39092	1	2	inside transcription region	+	94681		ENSG00000182621.19	146015
chr20	9516554	9516765			inside intron	inside	1964	inside intron	-192	4	6	inside transcription region	+	15934		ENSG00000125869.10	62621
chr20	11357464	11359541			inside intron	inside	67771	inside intron	-1716	2	3	inside transcription region	-	114960		ENSG00000302131.1	363522
chr20	11543430	11544466			promoter	promoter	1759				3		-	45477		ENSG00000282478.2	301069
chr20	14226233	14226902			inside intron	inside	230460	inside intron	-140504	3	5	inside transcription region	+	689306		ENSG00000172264.19	131958
chr20	15140891	15141988			inside intron	inside	1145232	inside intron	87951	6	18	inside transcription region	+	2054382		ENSG00000172264.19	131955
chr20	16672840	16674242			promoter	promoter	2098				1		-	101		ENSG00000200494.1	165311
chr20	17496736	17497135			covers exon(s)	inside	61703	covers exon(s)	0	8	9	inside transcription region	-	64932		ENSG00000125864.14	62614
chr20	17505249	17505707			inside intron	inside	53131	inside intron	3181	6	9	inside transcription region	-	64932		ENSG00000125864.14	62614
chr20	17782310	17783274			downstream	downstream	33161				4		-	5845		ENSG00000298416.1	353959
chr20	17864100	17864643			downstream	downstream	4726				2		+	841		ENSG00000305373.1	373167
chr20	18504429	18504776			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	1	inside transcription region	+	433		ENSG00000214612.3	176361
chr20	18589029	18589479			inside intron	inside	21576	inside intron	4251	2	5	inside transcription region	+	176763		ENSG00000284776.1	304011
chr20	20084529	20084776			overlaps exon upstream	inside	4421	overlaps exon upstream	0	3	3	inside transcription region	-	4960		ENSG00000300020.1	357956
chr20	20277044	20277413			inside intron	inside	14073	inside intron	11195	2	3	inside transcription region	+	27386		ENSG00000089101.19	22152
chr20	20866778	20867983			upstream	upstream	12136				1		-	521		ENSG00000225803.1	188223
chr20	21392038	21392225			inside intron	inside	1144	inside intron	336	2	3	inside transcription region	-	2840		ENSG00000295518.1	346394
chr20	22312468	22313265			upstream	upstream	28439				5		-	20868		ENSG00000225321.3	186671
chr20	23047667	23048148			inside intron	inside	3465	inside intron	2670	1	2	inside transcription region	-	10593		ENSG00000296483.1	349182
chr20	23890410	23892190			upstream	upstream	10662				3		-	3814		ENSG00000170367.5	128806
chr20	25058845	25059222			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	3	5' UTR	-	13042		ENSG00000154930.15	102980
chr20	25145148	25145680			inside intron	inside	1784	inside intron	-724	2	3	inside transcription region	-	4099		ENSG00000230725.7	204814
chr20	25148321	25148423			inside intron	inside	1647	inside intron	1554	1	3	inside transcription region	-	6830		ENSG00000230725.7	204813
chr20	25751075	25752036			inside intron	inside	226	inside intron	-133	1	2	inside transcription region	+	1918		ENSG00000226465.6	190474
chr20	25853174	25854624			inside intron	inside	3650	inside intron	-145	2	5	inside transcription region	-	21559		ENSG00000175170.17	136700
chr20	25857953	25859423			inside intron	inside	3857	inside intron	-3360	2	3	inside transcription region	+	16925		ENSG00000300491.1	359418
chr20	25860675	25860837			inside intron	inside	6579	inside intron	-6082	2	3	inside transcription region	+	16925		ENSG00000300491.1	359418
chr20	25864607	25865288			inside intron	inside	10511	inside intron	5210	3	3	inside transcription region	+	16925		ENSG00000300491.1	359418
chr20	25984743	25985503			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	1213		ENSG00000125804.15	62339
chr20	25987030	25987718			inside intron	inside	1727	inside intron	-1634	1	2	inside transcription region	+	67402		ENSG00000125804.15	62351
chr20	26009328	26010225			covers exon(s)	inside	306	covers exon(s)	0	1	2	inside transcription region	-	1740		ENSG00000231081.1	205874
chr20	26208003	26208104			inside intron	inside	1209	inside intron	1159	1	3	inside transcription region	-	15089		ENSG00000227195.12	193559
chr20	26276624	26277222			upstream	upstream	25078				2		-	2001		ENSG00000227195.12	193560
chr20	29306566	29307174			upstream	upstream	9320				1		-	151		ENSG00000283568.1	302316
chr20	29310813	29311323			upstream	upstream	7501				1		+	755		ENSG00000283069.1	301551
chr20	29318972	29321629			overlaps 3'	overlaps 3'	148	overlaps exon downstream	0	1	1	inside transcription region	+	755		ENSG00000283069.1	301551
chr20	29323607	29326127			covers	covers	0	covers exon(s)			1		+	957		ENSG00000282894.1	301391
chr20	29370676	29373155			upstream	upstream	36952				2		+	66449		ENSG00000296281.1	348672
chr20	29378041	29379410			upstream	upstream	30697				2		+	66449		ENSG00000296281.1	348672
chr20	29381887	29382680			upstream	upstream	27427				2		+	66449		ENSG00000296281.1	348672
chr20	29383985	29384207			upstream	upstream	25900				2		+	66449		ENSG00000296281.1	348672
chr20	29406402	29409858			promoter	promoter	249				2		+	66449		ENSG00000296281.1	348672
chr20	29411921	29412431			inside intron	inside	1814	inside intron	-1409	1	2	inside transcription region	+	66449		ENSG00000296281.1	348672
chr20	29414634	29418911			inside intron	inside	4527	inside intron	-4122	1	2	inside transcription region	+	66449		ENSG00000296281.1	348672
chr20	29420002	29421823			inside intron	inside	9895	inside intron	-9490	1	2	inside transcription region	+	66449		ENSG00000296281.1	348672
chr20	29427669	29428342			inside intron	inside	284	inside intron	-84	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29430583	29431374			inside intron	inside	3198	inside intron	-2998	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29436355	29441973			inside intron	inside	8970	inside intron	-8770	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29444516	29445977			inside intron	inside	17131	inside intron	-16931	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29447763	29448339			inside intron	inside	20378	inside intron	-20178	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29496824	29496961			inside exon	inside	376	inside exon	0	1	3	inside transcription region	-	2416		ENSG00000296299.1	348720
chr20	29566863	29568082			upstream	upstream	6978				1		+	111		ENSG00000283592.1	302343
chr20	29569140	29570860			upstream	upstream	4200				1		+	111		ENSG00000283592.1	302343
chr20	29689407	29690023			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	+	1165		ENSG00000298464.1	354039
chr20	29740561	29741477			close to 3'	close to 3'	184				1		-	151		ENSG00000283291.1	301992
chr20	29743047	29743891			promoter	promoter	1386				1		-	151		ENSG00000283291.1	301992
chr20	29752600	29753805			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	10741		ENSG00000299433.1	356535
chr20	29762189	29765226			overlaps 3'	overlaps 3'	9264	covers exon(s)	0	2	2	inside transcription region	+	10741		ENSG00000299433.1	356535
chr20	30139397	30142272			downstream	downstream	72704				1		-	211		ENSG00000204555.3	168773
chr20	30167149	30167953			downstream	downstream	47023				1		-	211		ENSG00000204555.3	168773
chr20	30168973	30169346			downstream	downstream	45630				1		-	211		ENSG00000204555.3	168773
chr20	30172088	30176618			downstream	downstream	38358				1		-	211		ENSG00000204555.3	168773
chr20	30281388	30282118			inside exon	inside	7087	inside exon	0	4	4	inside transcription region	-	10299		ENSG00000205611.6	170656
chr20	30283258	30286460			covers exon(s)	inside	2745	covers exon(s)	0	3	4	inside transcription region	-	10299		ENSG00000205611.6	170656
chr20	30289062	30291025			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	22804		ENSG00000287288.2	311751
chr20	30293308	30296985			overlaps exon upstream	inside	892	overlaps exon upstream	0	3	3	inside transcription region	-	4725		ENSG00000307965.1	380105
chr20	30300119	30300922			inside intron	inside	5569	inside intron	-5293	1	2	inside transcription region	+	17930		ENSG00000287288.2	311757
chr20	30307625	30309446			inside intron	inside	13075	inside intron	2586	2	2	inside transcription region	+	17930		ENSG00000287288.2	311757
chr20	30314138	30317315			inside intron	inside	24302	inside intron	23906	2	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30333069	30333958			inside intron	inside	43233	inside intron	7263	2	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30339004	30342218			covers exon(s)	inside	49168	covers exon(s)	0	2	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30343749	30345411			covers exon(s)	inside	53913	covers exon(s)	0	3	8	inside transcription region	+	107063		ENSG00000287288.2	311756
