chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr20	20492418	20493183			inside intron	inside	19417	inside intron	1933	5	6	inside transcription region	-	41667		ENSG00000188559.16	155334
chr20	20866778	20867983			upstream	upstream	12136				1		-	521		ENSG00000225803.1	188223
chr20	21392054	21392225			inside intron	inside	1144	inside intron	336	2	3	inside transcription region	-	2840		ENSG00000295518.1	346394
chr20	21715829	21716036			inside exon	inside	10165	inside exon	0	5	5	3'UTR	+	12817		ENSG00000125813.15	62469
chr20	22312468	22313472			upstream	upstream	28439				5		-	20868		ENSG00000225321.3	186671
chr20	22580142	22581314			overlaps 3'	overlaps 3'	3258	overlaps exon downstream	0	2	2	3'UTR	-	3574		ENSG00000125798.15	62337
chr20	23890410	23891909			upstream	upstream	10662				3		-	3814		ENSG00000170367.5	128806
chr20	23951911	23952981			upstream	upstream	22957				5		-	10416		ENSG00000290390.2	321724
chr20	24977555	24978789			overlaps exon downstream	inside	13962	overlaps exon downstream	0	3	9	inside transcription region	-	29826		ENSG00000101474.12	30001
chr20	25058961	25059222			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	3	5' UTR	-	13042		ENSG00000154930.15	102980
chr20	25145081	25145680			inside intron	inside	1784	inside intron	-657	2	3	inside transcription region	-	4099		ENSG00000230725.7	204814
chr20	25148321	25148405			inside intron	inside	1665	inside intron	1572	1	3	inside transcription region	-	6830		ENSG00000230725.7	204813
chr20	25750797	25752036			inside intron	inside	53699	inside intron	-15901	2	4	inside transcription region	+	147608		ENSG00000226465.6	190470
chr20	25853036	25854624			inside intron	inside	3650	inside intron	-7	2	5	inside transcription region	-	21559		ENSG00000175170.17	136700
chr20	25857953	25858365			inside intron	inside	3857	inside intron	-3360	2	3	inside transcription region	+	16925		ENSG00000300491.1	359418
chr20	25865101	25865226			inside intron	inside	11005	inside intron	5272	3	3	inside transcription region	+	16925		ENSG00000300491.1	359418
chr20	25984667	25985664			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	1213		ENSG00000125804.15	62339
chr20	25987030	25987718			inside intron	inside	1727	inside intron	-1634	1	2	inside transcription region	+	67402		ENSG00000125804.15	62351
chr20	26009541	26010048			covers exon(s)	inside	483	covers exon(s)	0	1	2	inside transcription region	-	1740		ENSG00000231081.1	205874
chr20	26208003	26208061			inside intron	inside	1252	inside intron	1202	1	3	inside transcription region	-	15089		ENSG00000227195.12	193559
chr20	26277054	26277222			upstream	upstream	25508				2		-	2001		ENSG00000227195.12	193560
chr20	28602900	28603174			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	12	inside transcription region	-	22459		ENSG00000291100.2	331426
chr20	29215742	29216648			downstream	downstream	80598				1		-	151		ENSG00000283568.1	302316
chr20	29232436	29233992			downstream	downstream	63254				1		-	151		ENSG00000283568.1	302316
chr20	29254191	29255646			downstream	downstream	41600				1		-	151		ENSG00000283568.1	302316
chr20	29283694	29285871			downstream	downstream	11375				1		-	151		ENSG00000283568.1	302316
chr20	29306566	29307258			upstream	upstream	9320				1		-	151		ENSG00000283568.1	302316
chr20	29310813	29311244			upstream	upstream	7580				1		+	755		ENSG00000283069.1	301551
chr20	29318871	29321519			overlaps 3'	overlaps 3'	47	overlaps exon downstream	0	1	1	inside transcription region	+	755		ENSG00000283069.1	301551
chr20	29323607	29326086			covers	covers	0	covers exon(s)			1		+	957		ENSG00000282894.1	301391
chr20	29371369	29372883			upstream	upstream	37224				2		+	66449		ENSG00000296281.1	348672
chr20	29381818	29382680			upstream	upstream	27427				2		+	66449		ENSG00000296281.1	348672
chr20	29383915	29384207			upstream	upstream	25900				2		+	66449		ENSG00000296281.1	348672
chr20	29407394	29408701			promoter	promoter	1406				2		+	66449		ENSG00000296281.1	348672
chr20	29409389	29409786			promoter	promoter	321				2		+	66449		ENSG00000296281.1	348672
chr20	29411921	29412431			inside intron	inside	1814	inside intron	-1409	1	2	inside transcription region	+	66449		ENSG00000296281.1	348672
chr20	29414634	29420706			inside intron	inside	4527	inside intron	-4122	1	2	inside transcription region	+	66449		ENSG00000296281.1	348672
chr20	29427407	29428342			overlaps exon downstream	inside	22	overlaps exon downstream	0	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29430485	29431896			inside intron	inside	3100	inside intron	-2900	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29437495	29441458			inside intron	inside	10110	inside intron	-9910	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29444981	29445977			inside intron	inside	17596	inside intron	-17396	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29447950	29448287			inside intron	inside	20565	inside intron	-20365	1	2	inside transcription region	+	49171		ENSG00000296281.1	348673
chr20	29496824	29496961			inside exon	inside	376	inside exon	0	1	3	inside transcription region	-	2416		ENSG00000296299.1	348720
chr20	29524975	29526751			inside intron	inside	10192	inside intron	-9764	1	3	inside transcription region	+	44922		ENSG00000287889.2	314125
chr20	29566960	29568082			upstream	upstream	6978				1		+	111		ENSG00000283592.1	302343
chr20	29569140	29570628			upstream	upstream	4432				1		+	111		ENSG00000283592.1	302343
chr20	29689447	29690023			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	+	1165		ENSG00000298464.1	354039
chr20	29740561	29741287			close to 3'	close to 3'	374				1		-	151		ENSG00000283291.1	301992
chr20	29743810	29744056			promoter	promoter	2125				1		+	1909		ENSG00000283005.1	301502
chr20	29752580	29753767			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	10741		ENSG00000299433.1	356535
chr20	29762278	29765035			overlaps 3'	overlaps 3'	9353	covers exon(s)	0	2	2	inside transcription region	+	10741		ENSG00000299433.1	356535
chr20	30139151	30142272			downstream	downstream	72704				1		-	211		ENSG00000204555.3	168773
chr20	30167149	30169398			downstream	downstream	45578				1		-	211		ENSG00000204555.3	168773
chr20	30172088	30178848			downstream	downstream	36128				1		-	211		ENSG00000204555.3	168773
chr20	30204230	30205132			downstream	downstream	9844				1		-	211		ENSG00000204555.3	168773
chr20	30259960	30261576			downstream	downstream	27629				4		-	10299		ENSG00000205611.6	170656
chr20	30281277	30282118			inside exon	inside	7087	inside exon	0	4	4	inside transcription region	-	10299		ENSG00000205611.6	170656
chr20	30283258	30286460			covers exon(s)	inside	2745	covers exon(s)	0	3	4	inside transcription region	-	10299		ENSG00000205611.6	170656
chr20	30289062	30291025			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	22804		ENSG00000287288.2	311751
chr20	30293308	30297156			overlaps exon upstream	inside	721	overlaps exon upstream	0	3	3	inside transcription region	-	4725		ENSG00000307965.1	380105
chr20	30300119	30300664			inside intron	inside	5569	inside intron	-5293	1	2	inside transcription region	+	17930		ENSG00000287288.2	311757
chr20	30305956	30309534			inside intron	inside	11406	inside intron	2498	2	2	inside transcription region	+	17930		ENSG00000287288.2	311757
chr20	30314138	30317315			inside intron	inside	24302	inside intron	23906	2	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30333069	30333958			inside intron	inside	43233	inside intron	7263	2	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30339004	30342218			covers exon(s)	inside	49168	covers exon(s)	0	2	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30343749	30346309			covers exon(s)	inside	53913	covers exon(s)	0	3	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30376726	30377548			inside intron	inside	86890	inside intron	2036	4	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30399839	30402299			inside intron	inside	22667	inside intron	1968	3	3	inside transcription region	+	27279		ENSG00000287288.2	311781
chr20	30488225	30489949			upstream	upstream	3149				1		-	151		ENSG00000275877.1	294937
chr20	30499650	30500815			upstream	upstream	14574				1		-	151		ENSG00000275877.1	294937
chr20	30537206	30537963			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	+	18075		ENSG00000290901.2	326769
chr20	30541011	30544151			covers exon(s)	inside	3350	covers exon(s)	0	2	6	inside transcription region	+	33701		ENSG00000290901.2	326781
chr20	30564612	30565667			inside intron	inside	14395	inside intron	13096	1	3	inside transcription region	-	30696		ENSG00000310019.1	385042
chr20	30579714	30581966			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	3	inside transcription region	-	30852		ENSG00000310019.1	385039
chr20	30585346	30586487			upstream	upstream	5223				3		-	30852		ENSG00000310019.1	385039
chr20	30596686	30598117			downstream	downstream	45767				3		-	42434		ENSG00000309024.1	382679
chr20	30614251	30615454			covers exon(s)	inside	28430	covers exon(s)	0	2	4	inside transcription region	-	42430		ENSG00000309024.1	382683
chr20	30617765	30620291			inside intron	inside	23593	inside intron	-3257	2	4	inside transcription region	-	42430		ENSG00000309024.1	382683
chr20	30639336	30642464			inside intron	inside	1420	inside intron	1381	1	4	inside transcription region	-	42430		ENSG00000309024.1	382683
chr20	30691050	30692181			inside intron	inside	49438	inside intron	-1230	8	8	inside transcription region	-	51870		ENSG00000290900.2	326760
chr20	30694010	30694221			inside intron	inside	47398	inside intron	1531	7	8	inside transcription region	-	51870		ENSG00000290900.2	326760
chr20	30705632	30708403			inside intron	inside	15533	inside intron	-79	3	3	inside transcription region	-	18477		ENSG00000290900.2	326763
chr20	30710127	30711091			overlaps exon upstream	inside	13002	overlaps exon upstream	0	4	4	inside transcription region	-	14045		ENSG00000290900.2	326764
chr20	30723346	30724617			inside intron	inside	17002	inside intron	-3293	3	8	inside transcription region	-	51870		ENSG00000290900.2	326760
chr20	30730117	30731973			inside intron	inside	9646	inside intron	6013	2	8	inside transcription region	-	51870		ENSG00000290900.2	326760
chr20	30757064	30757268			upstream	upstream	15445				2		-	3836		ENSG00000290900.2	326768
chr20	30843170	30844268			upstream	upstream	26896				1		-	118		ENSG00000275305.1	294307
chr20	30891334	30895689			inside intron	inside	17018	inside intron	-567	2	2	inside transcription region	-	22780		ENSG00000298069.1	353166
chr20	30898676	30900713			inside intron	inside	11994	inside intron	-7909	2	2	inside transcription region	-	22780		ENSG00000298069.1	353166
chr20	30911677	30913310			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	-	22947		ENSG00000298069.1	353165
chr20	30922594	30924732			upstream	upstream	9803				2		-	22947		ENSG00000298069.1	353165
chr20	33667246	33668265			inside exon	inside	303	inside exon	0	1	1	overlaps 3'UTR	+	1582		ENSG00000288649.2	315359
chr20	34473432	34474446			inside intron	inside	110119	inside intron	-1916	16	28	inside transcription region	+	177599		ENSG00000289720.1	319764
chr20	34557883	34558070			overlaps exon downstream	inside	467	overlaps exon downstream	0	1	2	inside transcription region	-	2046		ENSG00000302385.1	364150
chr20	34654897	34656066			inside intron	inside	21024	inside intron	1113	2	4	inside transcription region	-	33523		ENSG00000101464.11	29984
chr20	35412470	35412591			promoter	promoter	439				8		-	109465		ENSG00000101019.22	29090
chr20	35615573	35615622			promoter	promoter	207				12		+	5265		ENSG00000061656.11	10047
chr20	37411413	37411660			inside intron	inside	1035	inside intron	812	1	2	inside transcription region	-	7276		ENSG00000305480.1	373413
chr20	38408169	38408743			inside intron	inside	8054	inside intron	-1846	2	3	inside transcription region	-	11904		ENSG00000224635.2	184708
chr20	38790330	38791242			downstream	downstream	10863				2		+	7376		ENSG00000297212.1	351072
chr20	40098222	40098517			upstream	upstream	12599				5		+	15252		ENSG00000223410.2	180673
chr20	41694274	41694362			inside exon	inside	21315	inside exon	0	2	2	inside transcription region	-	21772		ENSG00000288843.3	316128
chr20	42622430	42623094			inside intron	inside	566823	inside intron	54771	7	31	3'UTR	-	1109038		ENSG00000196090.14	156761
chr20	44683675	44684181			inside intron	inside	62181	inside intron	11209	3	4	inside transcription region	-	89911		ENSG00000244558.7	236351
chr20	44750046	44750860			overlaps exon upstream	inside	4181	overlaps exon upstream	0	2	2	overlaps 3'UTR	+	6448		ENSG00000124249.7	60258
chr20	45304097	45304656			overlaps exon downstream	inside	947	overlaps exon downstream	0	2	9	3'UTR	-	11935		ENSG00000124159.17	60080
chr20	45312129	45312290			overlaps exon upstream	inside	5278	overlaps exon upstream	0	6	12	inside transcription region	+	10108		ENSG00000124232.11	60247
chr20	45372779	45373421			inside intron	inside	9269	inside intron	-7092	2	5	inside transcription region	+	46558		ENSG00000254806.5	259040
chr20	46012461	46012679			overlaps exon downstream	inside	3553	overlaps exon downstream	0	8	13	inside transcription region	+	7653		ENSG00000100985.7	28990
chr20	46100096	46100361			inside intron	inside	8630	inside intron	1531	2	3	inside transcription region	-	15247		ENSG00000298900.1	355135
chr20	46117713	46117912			promoter	promoter	359				5		+	5563		ENSG00000101017.15	29070
chr20	46153216	46153583			downstream	downstream	17654				2		-	2833		ENSG00000229957.1	202292
chr20	46210323	46210409			inside exon	inside	10440	inside exon	0	5	5	inside transcription region	-	11028		ENSG00000149654.11	97678
chr20	48149381	48149460			downstream	downstream	29150				3		+	16618		ENSG00000287107.2	310747
chr20	48374259	48374624			downstream	downstream	10445				3		+	6822		ENSG00000235621.11	220348
chr20	48512706	48512812			inside intron	inside	13554	inside intron	7816	2	5	inside transcription region	+	34335		ENSG00000294963.1	345083
chr20	49916543	49917378			promoter	promoter	1014				3		-	12138		ENSG00000158480.11	106640
chr20	49978240	49978626			upstream	upstream	4354				3		+	5906		ENSG00000124216.4	60201
chr20	50819055	50819544			inside intron	inside	23955	inside intron	-772	2	4	inside transcription region	+	37920		ENSG00000124243.19	60257
chr20	51092262	51092930			inside intron	inside	547	inside intron	-497	1	4	inside transcription region	+	50951		ENSG00000300609.1	359700
chr20	51307580	51307763			inside intron	inside	31500	inside intron	-31247	1	4	inside transcription region	+	168654		ENSG00000300496.1	359427
chr20	51376050	51376426			inside intron	inside	99970	inside intron	-7196	3	4	inside transcription region	+	168654		ENSG00000300496.1	359427
chr20	51486743	51487230			inside intron	inside	75601	inside intron	-11082	4	11	inside transcription region	-	171603		ENSG00000101096.20	29190
chr20	51661622	51662792			inside intron	inside	105598	inside intron	-4471	14	28	inside transcription region	-	171876		ENSG00000054793.14	8910
chr20	52422872	52424326			inside intron	inside	82551	inside intron	14532	2	5	inside transcription region	+	198754		ENSG00000234948.3	218357
chr20	53217639	53218399			inside intron	inside	32356	inside intron	-31962	1	3	inside transcription region	+	302196		ENSG00000182463.17	145706
chr20	53751354	53752525			downstream	downstream	12626				2		+	3069		ENSG00000287886.2	314098
chr20	54200786	54201531			downstream	downstream	6302				2		-	884		ENSG00000310298.1	385829
chr20	54624818	54625457			inside intron	inside	149100	inside intron	-14294	6	8	inside transcription region	+	175172		ENSG00000101134.12	29252
chr20	54674421	54677624			downstream	downstream	198828				8		+	175576		ENSG00000101134.12	29250
chr20	54995105	54995737			upstream	upstream	78907				1		+	496		ENSG00000185834.10	151360
chr20	55707104	55709644			inside intron	inside	35354	inside intron	14930	2	3	inside transcription region	-	77731		ENSG00000287478.2	312542
chr20	55720108	55721695			inside intron	inside	23303	inside intron	2879	2	3	inside transcription region	-	77731		ENSG00000287478.2	312542
chr20	56465906	56466274			covers exon(s)	inside	2287	covers exon(s)	0	2	2	inside transcription region	-	4423		ENSG00000303540.1	367161
chr20	57672117	57672276			inside intron	inside	39260	inside intron	-12419	2	2	inside transcription region	-	51986		ENSG00000124225.16	60230
chr20	58308767	58308959			inside exon	inside	481	inside exon	0	2	2	inside transcription region	-	1047		ENSG00000291067.2	330046
chr20	58852707	58852837			overlaps exon downstream	inside	35995	overlaps exon downstream	0	4	7	inside transcription region	-	69914		ENSG00000293655.1	341817
chr20	59042165	59042318			inside intron	inside	491	inside intron	380	1	2	inside transcription region	-	4675		ENSG00000101166.16	29344
chr20	59191943	59192174			inside exon	inside	28122	inside exon	0	2	6	inside transcription region	+	95292		ENSG00000124203.7	60168
chr20	59524773	59525363			downstream	downstream	9582				2		+	848		ENSG00000227282.1	193775
chr20	59570615	59571187			upstream	upstream	6322				13		+	270202		ENSG00000087495.17	21490
chr20	60087379	60088142			inside intron	inside	17670	inside intron	12028	2	3	inside transcription region	+	31658		ENSG00000228340.9	197326
chr20	60137997	60138587			overlaps exon upstream	inside	38975	overlaps exon upstream	0	7	8	inside transcription region	+	55583		ENSG00000228340.9	197392
chr20	60240310	60241289			inside intron	inside	59422	inside intron	5503	2	4	inside transcription region	+	69114		ENSG00000228340.9	197433
chr20	60910153	60911145			upstream	upstream	95942				1		-	2207		ENSG00000261035.1	274939
chr20	60967318	60967957			downstream	downstream	109859				2		-	592		ENSG00000229755.1	201843
chr20	61379401	61380161			inside intron	inside	127140	inside intron	-124463	2	16	inside transcription region	+	688356		ENSG00000179242.16	142276
chr20	61382626	61382965			inside intron	inside	130365	inside intron	-127688	2	16	inside transcription region	+	688356		ENSG00000179242.16	142276
chr20	61387585	61387847			inside intron	inside	135324	inside intron	-132647	2	16	inside transcription region	+	688356		ENSG00000179242.16	142276
chr20	61440689	61440877			inside intron	inside	188428	inside intron	-185751	2	16	inside transcription region	+	688356		ENSG00000179242.16	142276
chr20	61654251	61654394			inside intron	inside	54490	inside intron	-54261	1	15	5' UTR	+	337488		ENSG00000179242.16	142278
chr20	61662179	61662672			inside intron	inside	62418	inside intron	-62189	1	15	5' UTR	+	337488		ENSG00000179242.16	142278
chr20	61774367	61774497			inside intron	inside	174606	inside intron	-1184	3	15	inside transcription region	+	337488		ENSG00000179242.16	142278
chr20	61803843	61804118			inside intron	inside	204082	inside intron	-30660	3	15	inside transcription region	+	337488		ENSG00000179242.16	142278
chr20	61925563	61925749			inside intron	inside	325802	inside intron	-1086	10	15	inside transcription region	+	337488		ENSG00000179242.16	142278
chr20	61945118	61945268			downstream	downstream	692857				16		+	688356		ENSG00000179242.16	142276
chr20	61981138	61981791			inside intron	inside	26396	inside intron	-4802	11	11	inside transcription region	-	32830		ENSG00000130699.20	67959
chr20	62477388	62477678			promoter	promoter	192				1		+	724		ENSG00000272050.1	289573
chr20	62539174	62539459			downstream	downstream	11245				6		-	10545		ENSG00000174403.18	135421
chr20	62577837	62578024			close to 3'	close to 3'	2247				1		+	1917		ENSG00000264490.3	279332
chr20	62581406	62581749			downstream	downstream	5816				1		+	1917		ENSG00000264490.3	279332
chr20	62744549	62745121			inside intron	inside	35713	inside intron	9563	2	4	inside transcription region	+	53935		ENSG00000101188.5	29372
chr20	62824675	62825330			covers exon(s)	inside	2066	covers exon(s)	0	4	11	inside transcription region	+	6367		ENSG00000092758.18	24257
chr20	62832287	62833214			covers exon(s)	inside	559	covers exon(s)	0	2	4	inside transcription region	+	4399		ENSG00000092758.18	24261
chr20	62862386	62862639			inside intron	inside	922	inside intron	-844	1	2	inside transcription region	+	12988		ENSG00000302953.1	365472
chr20	62973353	62973616			downstream	downstream	20644				13		+	16876		ENSG00000101194.18	29387
chr20	63009860	63011214			inside intron	inside	477	inside intron	-386	1	4	inside transcription region	+	75688		ENSG00000272259.6	290148
chr20	63028685	63029958			inside intron	inside	19302	inside intron	-19211	1	4	inside transcription region	+	75688		ENSG00000272259.6	290148
chr20	63036441	63036750			inside intron	inside	27058	inside intron	-26967	1	4	inside transcription region	+	75688		ENSG00000272259.6	290148
chr20	63423075	63423547			overlaps exon upstream	inside	806	overlaps exon upstream	0	2	3	inside transcription region	+	2286		ENSG00000280936.1	300253
chr20	63568932	63569789			overlaps exon upstream	inside	4450	overlaps exon upstream	0	6	20	inside transcription region	-	16153		ENSG00000130589.16	67750
chr20	63696587	63697358			covers exon(s)	inside	6821	covers exon(s)	0	14	15	inside transcription region	+	8837		ENSG00000026036.23	5555
chr20	63919232	63919478			inside intron	inside	53903	inside intron	8856	5	5	inside transcription region	+	63123		ENSG00000290226.1	321334
chr20	63947892	63948731			covers exon(s)	inside	7610	covers exon(s)	0	2	3	inside transcription region	-	9888		ENSG00000198276.16	162667
chr20	64043046	64043148			downstream	downstream	4914				2		+	1830		ENSG00000196421.9	157709
chr21	5095689	5096549			downstream	downstream	22231				2		+	14409		ENSG00000279687.1	298999
chr21	5108343	5108561			downstream	downstream	19808				7		-	12028		ENSG00000280071.5	299401
chr21	5120132	5120771			covers exon(s)	inside	7598	covers exon(s)	0	5	7	inside transcription region	-	12028		ENSG00000280071.5	299401
chr21	5121408	5122511			covers exon(s)	inside	5858	covers exon(s)	0	5	7	inside transcription region	-	12028		ENSG00000280071.5	299401
chr21	5123674	5124079			inside intron	inside	4290	inside intron	676	4	7	inside transcription region	-	12028		ENSG00000280071.5	299401
chr21	5130630	5133421			overlaps 3'	overlaps 3'	21237	covers exon(s)	0	20	21	inside transcription region	-	23787		ENSG00000275464.6	294477
chr21	5149341	5149560			inside intron	inside	5098	inside intron	-1036	3	21	inside transcription region	-	23787		ENSG00000275464.6	294477
chr21	6043592	6043798			upstream	upstream	16542				4		+	15965		ENSG00000280191.4	299645
chr21	6086341	6086830			inside exon	inside	4577	inside exon	0	4	4	inside transcription region	-	7026		ENSG00000280179.2	299634
chr21	6128923	6129202			overlaps 3'	overlaps 3'	1381	overlaps exon downstream	0	2	2	inside transcription region	+	1430		ENSG00000301217.1	361161
chr21	6495474	6495669			inside intron	inside	3579	inside intron	323	2	8	inside transcription region	-	14625		ENSG00000275895.8	294944
chr21	6498732	6499360			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	8	inside transcription region	-	14625		ENSG00000275895.8	294944
chr21	6533028	6533307			inside intron	inside	33825	inside intron	26764	3	5	inside transcription region	+	65286		ENSG00000276076.6	295069
chr21	6839978	6840063			upstream	upstream	18387				3		+	34521		ENSG00000305963.1	374545
chr21	8208473	8209551			inside intron	inside	3321	inside intron	-3204	1	3	inside transcription region	+	18564		ENSG00000278996.2	298097
chr21	8213056	8214829			inside intron	inside	7904	inside intron	-7787	1	3	inside transcription region	+	18564		ENSG00000278996.2	298097
chr21	8216970	8217171			inside intron	inside	11818	inside intron	5789	2	3	inside transcription region	+	18564		ENSG00000278996.2	298097
chr21	8219030	8220639			inside intron	inside	13878	inside intron	2321	2	3	inside transcription region	+	18564		ENSG00000278996.2	298097
chr21	8252249	8253380			close to 3'	close to 3'	2134				1		-	922		ENSG00000281383.1	300532
chr21	8255727	8255839			promoter	promoter	213				1		-	922		ENSG00000281383.1	300532
chr21	8257309	8258200			close to 3'	close to 3'	528				1		+	152		ENSG00000277739.1	296630
chr21	8392378	8392473			inside intron	inside	4206	inside intron	-4062	1	3	inside transcription region	+	18548		ENSG00000280441.4	299866
chr21	8396569	8397689			inside intron	inside	8397	inside intron	-8253	1	3	inside transcription region	+	18548		ENSG00000280441.4	299866
chr21	8402079	8402159			inside intron	inside	13907	inside intron	3800	2	3	inside transcription region	+	18548		ENSG00000280441.4	299866
chr21	8988052	8988260			close to 3'	close to 3'	682				1		+	60		ENSG00000264063.1	278996
chr21	9043233	9043393			inside intron	inside	86375	inside intron	-6870	4	5	inside transcription region	-	103155		ENSG00000291050.2	329433
chr21	9324908	9325348			inside intron	inside	327	inside intron	38	1	2	inside transcription region	-	42328		ENSG00000310022.1	385050
chr21	10325594	10326728			downstream	downstream	16009				2		-	15065		ENSG00000277693.3	296569
chr21	13979473	13981147			covers exon(s)	inside	752	covers exon(s)	0	2	8	inside transcription region	-	42535		ENSG00000291280.2	336683
chr21	14063654	14065206			overlaps exon upstream	inside	36202	overlaps exon upstream	0	2	2	inside transcription region	+	38090		ENSG00000224905.9	185535
chr21	14090723	14092281			inside intron	inside	63280	inside intron	-6578	2	3	inside transcription region	+	74289		ENSG00000224905.9	185534
chr21	14280805	14281632			inside intron	inside	3908	inside intron	-1147	2	6	inside transcription region	+	22784		ENSG00000291052.2	329536
chr21	14715442	14715910			inside intron	inside	37559	inside intron	8365	3	4	inside transcription region	-	76761		ENSG00000232884.12	211716
chr21	15483277	15483652			inside intron	inside	143582	inside intron	-5420	5	6	inside transcription region	-	151536		ENSG00000229425.6	201129
chr21	15731343	15732802			inside intron	inside	1318	inside intron	-904	1	25	inside transcription region	+	150033		ENSG00000155313.16	103222
chr21	16279705	16280269			overlaps exon downstream	inside	5	overlaps exon downstream	0	1	5	inside transcription region	+	327445		ENSG00000215386.16	177881
chr21	17048061	17049478			inside intron	inside	78920	inside intron	-21735	3	4	inside transcription region	-	108706		ENSG00000303199.1	366154
chr21	18849776	18852859			upstream	upstream	4920				1		+	497		ENSG00000198618.5	163354
chr21	20973713	20974180			upstream	upstream	24229				18		+	544920		ENSG00000154654.15	102648
chr21	21074566	21075242			inside intron	inside	76157	inside intron	-75947	1	18	inside transcription region	+	544920		ENSG00000154654.15	102648
chr21	23376204	23376889			inside intron	inside	7990	inside intron	-3119	2	4	inside transcription region	-	17683		ENSG00000228592.3	198454
chr21	25461086	25462878			inside intron	inside	55667	inside intron	3544	5	6	inside transcription region	-	65256		ENSG00000229962.3	202305
chr21	25562798	25562922			inside exon	inside	615	inside exon	0	1	1	inside transcription region	+	1234		ENSG00000234883.8	218079
chr21	26167673	26168535			inside intron	inside	9582	inside intron	7074	2	2	inside transcription region	+	17733		ENSG00000224541.1	184447
chr21	27697900	27700095			upstream	upstream	22232				3		+	28906		ENSG00000225298.6	186612
chr21	27813961	27814260			downstream	downstream	67705				2		+	4983		ENSG00000225298.6	186617
chr21	28417149	28418440			overlaps exon upstream	inside	353692	overlaps exon upstream	0	6	9	inside transcription region	-	395217		ENSG00000232855.8	211579
chr21	29018399	29018819			inside intron	inside	541	inside intron	391	1	5	inside transcription region	-	11296		ENSG00000156253.7	104186
chr21	29023981	29024219			close to 3'	close to 3'	671				1		-	635		ENSG00000273254.1	292043
chr21	29077145	29077915			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	9	5' UTR	+	98627		ENSG00000156265.17	104205
chr21	29155516	29155970			inside intron	inside	9957	inside intron	3970	3	4	inside transcription region	+	29660		ENSG00000156265.17	104220
chr21	30698729	30700314			downstream	downstream	25339				3		-	18920		ENSG00000295670.1	346893
chr21	31173257	31174054			covers exon(s)	inside	102713	covers exon(s)	0	12	24	inside transcription region	-	156410		ENSG00000156299.15	104252
chr21	31875469	31875906			inside intron	inside	2449	inside intron	-1533	1	11	inside transcription region	+	131044		ENSG00000142149.9	87722
chr21	32393551	32393798			inside exon	inside	503	inside exon	0	1	1	inside transcription region	+	1332		ENSG00000256073.5	262542
chr21	32772704	32772849			inside intron	inside	479	inside intron	-383	1	5	inside transcription region	+	30044		ENSG00000205930.12	171254
chr21	34533619	34534901			inside intron	inside	80012	inside intron	-9908	2	5	inside transcription region	-	103764		ENSG00000288711.1	315503
chr21	34687059	34688946			inside intron	inside	17670	inside intron	-16296	1	7	inside transcription region	+	48838		ENSG00000159212.13	107559
chr21	36420173	36420250			downstream	downstream	34781				14		+	33623		ENSG00000159259.8	107628
chr21	36710882	36711431			inside intron	inside	1701	inside intron	1101	2	10	inside transcription region	+	36690		ENSG00000159263.16	107639
chr21	37258600	37258721			inside exon	inside	37168	inside exon	0	3	3	inside transcription region	+	37790		ENSG00000242553.3	233560
chr21	37281813	37282078			covers exon(s)	inside	697	covers exon(s)	0	2	2	inside transcription region	-	1154		ENSG00000305669.1	373820
chr21	37364986	37365170			inside intron	inside	1688	inside intron	1501	1	2	inside transcription region	-	29476		ENSG00000287637.1	313143
chr21	38930926	38931695			overlaps exon upstream	inside	4902	overlaps exon upstream	0	2	2	inside transcription region	+	5810		ENSG00000301185.1	361078
chr21	39349837	39350047			inside intron	inside	354	inside intron	-274	1	3	inside transcription region	+	27499		ENSG00000298029.1	353079
chr21	39387398	39388349			inside intron	inside	7049	inside intron	2348	2	14	inside transcription region	+	134972		ENSG00000285815.1	306102
chr21	39553225	39554395			inside intron	inside	58446	inside intron	-24471	3	3	inside transcription region	-	85000		ENSG00000184809.14	149336
